p,11.24,7.85,0.00,0.00,1,9.50
p,11.24,7.49,0.00,-2.53,1,9.50
p,11.24,6.54,0.00,-4.90,1,9.50
p,12.02,5.55,5.98,-2.88,0,40.00
p,14.05,4.70,9.78,-3.84,0,40.00
p,17.55,3.65,18.53,-5.17,0,40.00
p,22.54,2.63,20.99,-3.27,0,40.00
p,27.95,2.09,22.01,-0.62,0,40.00
p,33.71,2.81,20.44,6.59,0,9.50
p,37.62,5.90,11.60,14.48,0,40.00
p,40.71,8.43,11.60,6.82,1,9.50
p,43.62,9.82,11.60,4.44,1,9.50
p,46.70,10.65,11.60,1.92,1,9.50
p,49.80,10.80,11.60,-0.62,1,9.50
p,52.89,10.27,11.60,-3.15,1,9.50
p,55.75,8.98,3.10,-9.09,1,9.50
p,56.52,6.39,3.10,-11.46,1,9.50
p,57.77,3.78,11.99,-3.55,1,9.50
p,61.71,2.84,15.59,-3.08,1,9.50
p,65.70,2.30,16.12,-1.46,1,9.50
p,69.74,2.13,16.25,-0.35,1,9.50
p,73.78,2.41,15.92,2.59,1,9.50
p,77.78,3.60,13.80,6.39,1,9.50
p,80.47,5.87,6.53,11.42,1,9.50
p,81.23,8.66,0.84,10.47,1,9.50
p,80.99,11.06,-1.78,7.65,1,9.50
p,80.13,12.56,-4.30,3.50,1,9.50
p,78.99,13.13,-4.30,0.97,1,9.50
p,77.84,13.03,-4.30,-1.56,1,9.50
p,76.70,12.26,-4.30,-4.10,1,9.50
p,75.62,10.92,-4.30,-6.47,1,9.50
p,76.25,10.15,15.00,0.00,2,0.10
p,80.25,9.97,15.00,0.00,2,0.10
p,81.19,9.60,6.00,0.00,0,40.00
p,81.14,8.70,-0.22,-5.99,0,40.00
p,80.44,5.81,-7.85,-13.65,0,40.00
p,76.66,3.13,-19.66,-7.19,0,40.00
p,71.25,2.14,-22.55,-1.44,0,40.00
p,65.62,2.31,-22.37,2.03,0,9.50
p,64.11,2.47,15.84,-1.97,0,40.00
p,68.50,2.12,16.83,-0.31,0,40.00
p,72.72,2.26,16.75,1.91,0,9.50
p,77.01,3.26,15.20,5.56,1,9.50
p,80.26,5.56,8.67,10.96,1,9.50
p,81.21,8.65,0.72,10.99,1,9.50
p,80.93,11.18,-1.84,8.19,1,9.50
p,79.93,12.72,-4.97,3.50,1,9.50
p,78.68,13.27,-4.97,1.11,1,9.50
p,77.44,13.24,-4.97,-1.26,1,9.50
p,76.11,12.54,-4.97,-3.79,1,9.50
p,74.79,11.17,-4.97,-6.32,1,9.50
p,73.68,10.42,-3.93,0.34,1,9.50
p,72.63,10.15,-3.93,-2.19,1,9.50
p,71.54,9.34,-4.43,-6.74,0,40.00
p,70.16,6.75,-11.40,-5.55,0,40.00
p,66.78,6.55,-13.94,2.73,0,9.50
p,63.98,8.28,-8.48,7.94,1,9.50
p,62.77,10.49,-1.68,8.83,1,9.50
p,62.76,12.39,0.93,6.43,1,9.50
p,63.05,13.73,1.51,3.68,1,9.50
p,64.14,14.25,15.00,0.00,2,0.10
p,67.90,14.09,15.00,0.00,2,0.10
p,69.81,13.99,15.00,0.00,2,0.10
p,69.81,13.97,15.00,0.00,2,0.10
p,69.80,13.89,-0.32,-1.06,1,9.50
p,70.35,14.94,15.00,5.00,2,0.10
p,74.02,16.23,6.00,-0.66,1,9.50
p,75.61,16.15,6.00,0.32,1,9.50
p,77.12,16.12,6.00,-0.69,1,9.50
p,78.79,15.93,6.82,-1.22,0,40.00
p,80.73,15.45,7.36,-2.87,1,9.50
p,82.57,14.41,7.36,-5.24,1,9.50
