p,10.04,6.97,0.00,0.00,1,9.50
p,10.04,6.66,0.00,-2.38,0,32.00
p,10.81,5.55,5.46,-5.75,0,32.00
p,12.81,3.73,10.76,-7.50,0,32.00
p,16.24,2.79,14.98,-0.58,0,32.00
p,18.90,4.84,7.56,10.95,1,9.50
p,20.79,7.26,7.56,8.57,1,9.50
p,23.30,8.50,15.00,0.00,2,0.10
p,26.18,8.29,7.56,-2.23,0,32.00
p,28.20,6.49,7.56,-10.77,0,32.00
p,30.19,2.86,14.13,-10.26,0,32.00
p,34.03,3.26,9.25,12.35,0,9.50
p,35.58,6.24,5.88,10.58,0,32.00
p,37.51,7.92,15.00,0.00,2,0.10
p,41.51,7.78,15.00,0.00,2,0.10
p,44.81,7.63,6.00,-0.85,1,9.50
p,46.31,6.45,6.00,-8.47,0,32.00
p,47.81,3.26,6.00,-16.48,0,32.00
p,50.74,2.33,12.56,3.48,0,9.50
p,52.32,4.69,3.80,8.99,1,9.50
p,53.33,6.73,3.80,6.46,1,9.50
p,55.28,7.70,15.00,0.00,2,0.10
p,59.03,7.56,15.00,0.00,2,0.10
p,61.38,7.15,6.00,-4.36,0,32.00
p,62.88,4.99,6.00,-12.37,0,32.00
p,65.51,2.39,15.53,-5.58,0,32.00
p,69.55,2.57,14.28,6.96,1,9.50
p,71.77,5.58,7.60,10.60,1,9.50
p,74.41,7.00,15.00,0.00,2,0.10
p,78.40,6.86,15.00,0.00,2,0.10
p,82.15,6.73,15.00,0.00,2,0.10
p,85.41,6.58,7.60,-1.01,1,9.50
p,87.31,5.59,7.60,-7.51,0,32.00
p,90.00,3.71,11.68,-7.86,0,32.00
p,93.32,2.27,14.95,-1.03,0,32.00
p,97.08,2.46,15.06,2.19,0,9.50
p,100.56,3.57,12.70,6.08,1,9.50
p,103.53,5.46,10.43,6.87,1,9.50
p,106.14,6.86,15.00,0.00,2,0.10
p,110.14,6.72,15.00,0.00,2,0.10
p,113.66,6.56,10.43,-1.22,1,9.50
p,116.27,5.37,10.43,-8.47,0,32.00
p,119.27,3.12,13.07,-2.36,0,32.00
p,122.70,2.64,14.25,-1.49,0,32.00
p,126.37,2.38,14.88,-0.57,0,32.00
p,129.93,3.08,12.32,7.07,1,9.50
p,132.92,5.04,11.04,6.41,1,9.50
p,135.67,6.33,11.04,4.03,1,9.50
p,138.70,6.85,15.00,0.00,2,0.10
p,142.46,6.72,15.00,0.00,2,0.10
p,146.20,6.59,15.00,0.00,2,0.10
p,149.22,6.31,11.04,-2.12,1,9.50
p,151.98,5.96,11.04,0.15,1,9.50
p,154.95,5.36,11.69,-4.32,0,32.00
p,157.96,3.39,13.28,-9.97,0,32.00
p,162.15,2.54,17.27,3.43,0,9.50
p,165.32,5.31,10.32,11.03,1,9.50
p,168.86,6.27,15.00,0.00,2,0.10
p,172.54,6.11,10.32,-1.01,0,32.00
p,175.29,4.63,10.32,-9.54,0,32.00
p,178.08,2.42,12.85,-0.72,0,32.00
p,181.53,2.37,12.87,0.37,0,32.00
p,184.76,2.28,12.91,0.54,1,9.50
p,188.20,2.20,12.94,-0.25,1,9.50
p,191.66,2.16,12.97,-0.52,1,9.50
p,194.91,2.43,12.97,0.75,1,9.50
p,198.77,2.27,18.62,-1.77,1,9.50
p,203.67,2.47,22.87,0.51,1,9.50
p,209.59,2.41,23.79,4.60,1,9.50
p,214.61,5.72,15.03,15.89,1,9.50
p,218.36,9.37,15.03,13.51,1,9.50
p,222.37,12.03,15.00,0.00,2,0.10
p,226.12,11.90,15.00,0.00,2,0.10
p,230.12,11.76,15.00,0.00,2,0.10
p,234.12,11.61,15.00,0.00,2,0.10
p,237.88,11.20,15.03,-4.37,0,32.00
p,241.88,8.83,15.03,-12.90,0,32.00
p,245.64,4.54,15.03,-20.90,0,32.00
p,249.98,2.38,18.66,-1.26,1,9.50
p,254.97,2.43,18.71,1.16,1,9.50
p,259.54,3.35,17.36,6.22,1,9.50
p,263.88,4.59,17.36,3.85,1,9.50
p,268.51,5.26,17.36,1.31,1,9.50
p,272.98,5.27,15.00,0.00,2,0.10
p,276.98,5.13,15.00,0.00,2,0.10
p,281.08,4.84,17.36,-3.30,0,32.00
p,284.56,5.35,13.03,1.97,0,9.50
p,288.07,4.89,13.58,-4.05,0,32.00
p,291.63,3.44,15.42,-6.59,0,32.00
p,295.95,2.68,18.00,0.64,0,9.50
p,300.11,4.55,13.04,10.43,1,9.50
p,303.65,6.68,15.00,0.00,2,0.10
p,307.65,6.54,13.04,0.00,0,32.00
p,310.91,5.79,13.04,-6.50,0,32.00
p,314.39,2.85,13.04,-15.03,0,32.00
