p,29.02,7.08,0.00,0.00,1,9.50
p,29.02,6.77,0.00,-2.38,1,9.50
p,29.02,5.77,0.00,-4.91,1,9.50
p,29.21,5.56,1.14,-0.11,0,32.00
p,29.60,5.51,2.02,-0.29,0,32.00
p,30.22,5.42,2.73,-0.39,1,9.50
p,30.95,5.31,3.07,-0.56,1,9.50
p,31.78,5.16,3.68,-0.67,0,32.00
p,32.91,4.92,5.25,-1.10,0,32.00
p,34.44,4.57,6.95,-1.59,0,32.00
p,36.41,4.14,8.65,-1.73,0,32.00
p,38.77,3.74,10.08,-1.31,0,32.00
p,41.38,3.55,10.56,-0.35,1,9.50
p,44.01,3.69,10.58,1.25,1,9.50
p,46.63,4.43,8.99,3.80,1,9.50
p,48.79,5.29,8.04,3.63,1,9.50
p,50.70,6.10,7.42,2.68,1,9.50
p,52.48,6.66,6.94,1.71,1,9.50
p,54.18,6.94,6.65,0.92,1,9.50
p,55.82,7.03,6.58,0.03,1,9.50
p,57.50,6.87,6.99,-1.04,0,32.00
p,59.55,6.35,8.24,-3.71,0,32.00
p,62.10,5.23,10.16,-6.27,0,32.00
p,65.42,3.57,14.36,-6.07,0,32.00
p,69.75,2.69,17.09,-0.90,1,9.50
p,73.93,3.60,15.78,6.93,1,9.50
p,77.30,5.92,12.21,9.85,1,9.50
p,80.14,8.32,10.96,8.96,1,9.50
p,82.88,10.24,10.96,6.58,1,9.50
p,85.62,11.23,10.96,0.47,0,32.00
p,88.53,11.17,10.96,-2.23,0,32.00
p,91.65,10.00,11.99,-7.27,0,32.00
p,95.20,7.43,14.59,-12.02,0,32.00
p,99.32,3.90,18.91,-14.92,0,32.00
p,105.10,2.65,21.55,10.89,1,9.50
p,109.48,6.76,13.46,17.00,1,9.50
p,112.67,10.84,12.26,15.56,1,9.50
p,115.73,14.41,12.26,13.19,1,9.50
p,118.80,17.37,12.26,10.06,0,32.00
p,122.06,18.85,12.26,1.54,0,32.00
p,125.13,18.16,12.26,-6.47,0,32.00
p,128.19,15.48,12.26,-14.47,0,32.00
p,131.26,10.79,12.26,-22.48,0,32.00
p,135.64,5.33,22.69,-20.15,1,9.50
p,142.04,3.71,21.03,9.34,1,9.50
p,145.57,7.61,10.84,17.02,1,9.50
p,147.78,11.81,5.25,16.96,1,9.50
p,149.09,15.73,5.25,14.58,1,9.50
p,150.40,19.06,5.25,12.21,1,9.50
p,151.72,21.80,5.25,9.83,1,9.50
p,153.20,23.81,15.00,0.00,2,0.10
p,156.19,23.62,6.00,-1.54,1,9.50
p,157.69,22.70,6.00,-6.92,0,32.00
p,159.36,20.19,7.73,-1.33,0,32.00
p,161.41,19.84,8.78,-1.76,0,32.00
p,163.80,19.40,10.23,-1.45,0,32.00
p,166.45,19.34,10.65,0.92,1,9.50
p,168.70,20.32,8.29,4.19,1,9.50
p,170.77,21.05,8.29,1.81,1,9.50
p,172.98,21.17,8.29,-0.72,1,9.50
p,175.06,20.11,8.29,-7.97,0,32.00
p,177.13,17.05,8.29,-15.97,0,32.00
p,179.34,11.58,8.29,-24.51,0,32.00
p,182.13,6.62,17.75,-7.75,0,32.00
p,187.03,4.81,21.04,-6.88,0,32.00
p,192.65,3.27,23.73,-4.87,0,32.00
p,198.80,2.84,24.57,3.59,0,9.50
p,204.53,5.31,17.91,14.05,0,9.50
p,209.31,8.08,17.91,8.15,1,9.50
p,213.79,9.80,17.91,5.77,1,9.50
p,218.27,10.93,17.91,3.39,1,9.50
p,223.04,11.47,17.91,0.49,0,32.00
p,227.52,10.52,17.91,-7.51,0,32.00
p,232.00,7.58,17.91,-15.51,0,32.00
p,236.76,5.28,19.85,-5.55,0,32.00
p,241.88,4.19,20.49,-7.52,0,32.00
p,247.40,3.62,24.93,0.86,0,9.50
p,253.21,5.37,21.56,10.46,1,9.50
p,257.74,8.75,18.14,12.39,1,9.50
p,262.28,11.53,18.14,10.01,1,9.50
p,266.81,13.71,18.14,7.64,1,9.50
p,271.35,15.31,18.14,5.26,1,9.50
p,275.88,16.30,18.14,2.89,1,9.50
p,280.31,16.65,15.00,0.00,2,0.10
p,284.38,16.45,18.14,-1.70,1,9.50
p,288.91,15.71,18.14,-4.08,1,9.50
p,293.44,14.35,18.14,-7.20,0,32.00
