p,11.24,8.10,0.00,0.00,1,9.50
p,11.24,7.78,0.00,-2.38,1,9.50
p,11.24,6.87,0.00,-4.75,1,9.50
p,11.62,5.99,3.33,-1.61,1,9.50
p,12.58,5.53,4.33,-1.85,1,9.50
p,13.78,5.06,5.32,-2.09,0,32.00
p,15.22,4.57,7.51,-2.47,0,32.00
p,18.46,3.68,14.31,-3.38,0,32.00
p,22.38,2.90,16.13,-2.42,0,32.00
p,27.02,2.40,16.98,-1.29,1,9.50
p,31.55,2.52,17.02,2.85,1,9.50
p,35.65,4.12,12.91,9.25,1,9.50
p,38.22,6.78,8.94,10.65,1,9.50
p,40.59,9.26,8.94,8.13,1,9.50
p,42.98,11.07,8.94,5.59,1,9.50
p,45.36,12.20,8.94,3.06,1,9.50
p,47.75,12.65,8.94,0.52,1,9.50
p,50.28,12.52,15.00,0.00,2,0.10
p,53.77,12.35,8.94,-1.16,1,9.50
p,56.01,11.74,8.94,-3.54,1,9.50
p,59.05,11.18,15.00,0.00,2,0.10
p,63.05,11.04,15.00,0.00,2,0.10
p,66.75,10.89,8.94,-0.85,1,9.50
p,68.98,10.23,8.94,-5.45,0,32.00
p,71.39,7.94,11.39,-10.31,0,32.00
p,75.04,4.75,15.07,-16.20,0,32.00
p,79.57,2.54,18.29,3.33,0,9.50
p,83.08,5.30,11.10,10.56,0,32.00
p,85.85,7.05,11.10,5.18,1,9.50
p,88.81,8.07,11.10,2.64,1,9.50
p,91.60,8.41,11.10,0.26,1,9.50
p,94.35,8.24,15.00,0.00,2,0.10
p,97.95,7.69,11.10,-3.31,1,9.50
p,100.85,6.29,11.10,-8.29,0,32.00
p,104.44,3.06,14.46,-12.47,0,32.00
p,108.78,2.98,15.61,7.77,0,9.50
p,111.99,5.66,11.44,7.36,0,32.00
p,114.85,6.43,11.44,-0.65,0,32.00
p,117.72,5.20,11.44,-8.67,0,32.00
p,120.57,2.58,11.44,1.02,0,32.00
p,123.19,3.55,7.31,6.70,1,9.50
p,124.75,5.31,5.63,5.58,1,9.50
p,126.16,6.39,5.63,3.20,1,9.50
p,127.66,6.66,5.63,-2.32,0,32.00
p,129.07,5.02,8.82,-4.32,0,32.00
p,131.61,2.99,12.68,-6.93,0,32.00
p,135.52,2.64,14.23,4.25,0,9.50
p,138.18,4.76,8.69,9.48,1,9.50
p,140.50,6.18,8.69,1.35,0,32.00
p,142.81,5.33,8.69,-7.18,0,32.00
p,145.28,2.79,14.03,-8.60,0,32.00
p,149.31,3.65,12.12,10.27,0,9.50
p,151.94,5.90,9.89,4.77,0,32.00
p,154.78,5.87,11.39,-4.51,0,32.00
p,157.83,3.49,14.42,-5.03,0,32.00
p,161.81,2.56,16.96,-2.03,0,32.00
p,166.60,2.43,21.66,0.03,0,9.50
p,172.15,3.03,21.22,6.64,1,9.50
p,175.59,7.11,9.43,16.88,1,9.50
p,177.95,11.02,9.43,14.50,1,9.50
p,180.46,14.53,9.43,11.97,1,9.50
p,182.83,17.21,9.43,9.58,1,9.50
p,185.18,19.28,9.43,7.22,1,9.50
p,187.69,20.85,9.43,4.69,1,9.50
p,190.06,21.71,9.43,2.31,1,9.50
p,192.57,21.96,9.43,-0.23,1,9.50
p,194.93,21.36,9.43,-5.61,0,32.00
p,197.44,19.08,9.43,-10.02,1,9.50
p,199.96,16.04,9.43,-12.55,1,9.50
p,202.48,12.15,9.43,-17.73,0,32.00
p,204.99,6.25,9.43,-25.53,0,32.00
p,208.28,2.86,18.66,7.60,1,9.50
p,212.17,6.06,13.93,11.68,1,9.50
p,216.36,9.29,16.93,12.14,1,9.50
p,220.60,12.01,16.93,9.77,1,9.50
p,225.11,14.25,16.93,7.24,1,9.50
p,229.34,15.74,16.93,4.86,1,9.50
p,233.85,16.68,16.93,2.33,1,9.50
p,238.37,16.94,16.93,-0.20,1,9.50
p,242.60,16.58,16.93,-2.58,1,9.50
p,247.11,15.53,16.93,-5.11,1,9.50
p,251.63,13.81,16.93,-7.65,1,9.50
p,255.86,11.58,16.93,-10.02,1,9.50
p,260.47,8.32,19.99,-14.16,0,32.00
p,265.86,4.15,23.57,-17.38,0,32.00
p,272.09,2.57,24.43,4.46,0,9.50
p,277.01,5.47,17.07,14.03,0,32.00
p,281.56,8.41,17.07,9.60,1,9.50
p,285.84,10.49,17.07,7.22,1,9.50
p,290.38,12.06,17.07,4.69,1,9.50
p,294.93,12.95,17.07,2.16,1,9.50
p,299.48,13.17,17.07,-0.37,1,9.50
p,303.75,12.76,17.07,-2.75,1,9.50
p,308.01,11.75,17.07,-5.12,1,9.50
p,312.46,10.38,15.00,0.00,2,0.10
p,316.46,10.23,15.00,0.00,2,0.10
p,320.50,9.91,17.07,-2.75,1,9.50
p,324.97,8.98,15.00,0.00,2,0.10
p,328.73,8.85,15.00,0.00,2,0.10
p,332.48,8.71,15.00,0.00,2,0.10
p,336.48,8.57,15.00,0.00,2,0.10
p,340.23,8.44,15.00,0.00,2,0.10
p,344.22,8.29,15.00,0.00,2,0.10
p,348.11,8.15,17.07,-1.00,1,9.50
p,352.39,7.23,17.07,-7.13,0,32.00
p,356.65,4.39,17.07,-15.12,0,32.00
p,360.22,3.81,9.39,8.24,0,9.50
p,362.44,5.74,8.26,5.34,1,9.50
p,364.51,6.76,8.26,2.96,1,9.50
p,366.57,7.18,8.26,0.59,1,9.50
p,368.64,7.01,8.26,-1.79,1,9.50
p,372.08,6.73,15.00,0.00,2,0.10
p,375.83,6.59,8.26,0.00,0,32.00
p,378.04,5.77,8.67,-0.29,0,32.00
p,380.43,5.09,9.39,-5.23,0,32.00
p,383.19,2.90,14.32,-4.86,0,32.00
p,387.24,2.85,14.44,4.58,0,9.50
p,389.69,5.48,7.06,10.38,1,9.50
p,391.56,7.89,7.06,7.85,1,9.50
p,393.45,9.63,7.06,5.32,1,9.50
p,395.21,10.64,7.06,2.94,1,9.50
