p,17.33,8.83,0.00,0.00,1,9.50
p,17.33,8.47,0.00,-2.53,1,9.50
p,17.34,7.45,2.66,-2.36,1,9.50
p,18.11,6.63,3.17,-5.24,0,32.00
p,19.63,4.93,8.13,-8.60,0,32.00
p,22.74,2.57,15.43,-6.78,0,32.00
p,27.20,2.53,16.50,4.47,0,9.50
p,30.11,5.09,7.75,12.74,1,9.50
p,31.88,8.29,6.63,10.78,1,9.50
p,33.53,10.67,6.63,8.41,1,9.50
p,35.19,12.44,6.63,5.65,0,32.00
p,36.85,12.80,6.63,-1.97,1,9.50
p,38.62,11.89,6.63,-5.25,0,32.00
p,40.28,9.51,6.63,-13.25,0,32.00
p,41.94,5.48,6.63,-17.51,1,9.50
p,44.99,2.62,16.56,-5.89,0,32.00
p,49.38,2.56,17.21,4.03,0,9.50
p,52.55,4.90,7.93,13.02,1,9.50
p,54.26,7.99,6.73,11.28,1,9.50
p,56.05,10.63,6.73,8.74,1,9.50
p,57.73,12.50,6.73,6.37,1,9.50
p,59.52,13.84,6.73,3.84,1,9.50
p,61.21,14.49,6.73,1.46,1,9.50
p,62.89,14.53,6.73,-0.92,1,9.50
p,64.57,13.99,6.73,-3.29,1,9.50
p,66.25,12.85,6.73,-5.67,1,9.50
p,67.93,11.12,6.73,-8.04,1,9.50
p,69.61,8.78,6.73,-10.79,0,32.00
p,71.30,5.02,6.73,-18.79,0,32.00
p,75.23,2.58,18.29,-4.58,0,32.00
p,79.90,2.89,17.60,6.80,0,9.50
p,82.57,5.81,8.35,11.15,1,9.50
p,84.60,8.32,8.09,8.97,1,9.50
p,86.76,10.35,8.09,6.43,1,9.50
p,88.78,11.64,8.09,4.06,1,9.50
p,90.81,12.34,8.09,1.68,1,9.50
p,92.83,12.44,8.09,-0.69,1,9.50
p,94.85,11.95,8.09,-3.07,1,9.50
p,96.87,10.86,8.09,-5.82,0,32.00
p,99.03,8.10,8.09,-14.35,0,32.00
p,101.59,4.06,16.12,-13.27,0,32.00
p,106.75,2.60,22.19,0.67,0,9.50
p,111.32,4.89,10.52,17.45,0,9.50
p,113.63,8.93,9.08,14.70,1,9.50
p,115.90,12.29,9.08,12.33,1,9.50
p,118.17,14.71,9.08,6.20,0,32.00
p,120.59,15.16,9.08,-1.96,1,9.50
p,123.01,14.28,9.08,-4.49,1,9.50
p,125.28,12.84,9.08,-6.87,1,9.50
p,127.55,10.64,9.08,-11.87,0,32.00
p,129.97,6.92,9.08,-15.16,1,9.50
p,133.07,3.55,15.05,-13.55,0,32.00
p,138.06,2.67,20.87,1.37,0,9.50
p,142.26,5.43,9.63,15.83,1,9.50
p,143.90,9.41,6.29,14.90,1,9.50
p,145.47,12.81,6.29,12.52,1,9.50
p,147.05,15.63,6.29,10.15,1,9.50
p,148.62,17.85,6.29,7.77,1,9.50
p,150.19,19.48,6.29,5.40,1,9.50
p,151.76,20.38,6.29,0.77,0,32.00
p,153.33,19.85,6.29,-3.48,1,9.50
p,154.91,18.66,6.29,-5.85,1,9.50
