p,11.24,7.85,0.00,0.00,1,9.50
p,11.24,7.49,0.00,-2.52,1,9.50
p,11.24,6.55,0.00,-4.90,1,9.50
p,11.72,5.69,4.27,-2.06,0,32.00
p,13.34,4.98,7.60,-2.98,0,32.00
p,15.82,4.13,12.42,-4.11,0,32.00
p,20.35,3.01,18.97,-3.72,0,32.00
p,25.65,2.23,20.44,-2.32,0,32.00
p,31.16,2.20,20.74,1.37,1,9.50
p,35.87,4.02,16.04,11.38,1,9.50
p,39.19,7.65,11.67,13.21,1,9.50
p,42.11,10.64,11.67,10.83,1,9.50
p,45.22,13.17,11.67,8.30,1,9.50
p,48.33,14.27,11.67,0.14,0,32.00
p,51.44,13.10,11.67,-8.39,0,32.00
p,54.36,9.94,11.67,-16.40,0,32.00
p,57.28,4.77,11.67,-24.40,0,32.00
p,62.66,2.68,22.42,-3.57,1,9.50
p,68.34,2.12,22.87,-1.31,1,9.50
p,74.05,2.87,22.90,3.00,1,9.50
p,79.52,4.74,15.10,14.64,1,9.50
p,81.22,9.09,-0.29,17.81,1,9.50
p,79.65,12.86,-13.12,6.02,1,9.50
p,76.37,13.85,-13.12,-0.02,1,9.50
p,72.95,12.95,-12.60,-7.45,0,32.00
p,71.53,8.53,-3.01,-21.24,0,32.00
p,66.91,6.47,-25.86,1.09,1,9.50
p,62.77,10.47,-4.08,21.99,1,9.50
p,64.58,15.04,16.91,6.46,1,9.50
p,68.81,16.33,16.91,4.08,1,9.50
p,73.32,17.06,16.91,1.55,1,9.50
p,77.56,17.13,16.91,-0.83,1,9.50
p,82.06,16.38,16.91,-5.98,0,32.00
p,86.30,13.81,16.91,-14.01,0,32.00
p,90.52,9.25,16.91,-21.99,0,32.00
p,95.03,2.63,16.91,-25.15,1,9.50
p,100.61,2.74,21.05,0.01,1,9.50
p,105.87,2.42,21.05,-2.36,1,9.50
p,111.14,2.83,21.05,2.75,1,9.50
p,116.55,3.82,18.38,8.23,1,9.50
p,119.44,7.71,8.43,15.27,1,9.50
p,121.69,11.42,8.43,12.73,1,9.50
p,123.80,14.29,8.43,10.36,1,9.50
p,125.91,16.39,8.43,5.38,0,32.00
p,128.15,16.61,8.43,-3.15,0,32.00
p,130.26,14.78,8.43,-10.43,1,9.50
p,132.37,11.85,8.43,-12.80,1,9.50
p,134.62,7.74,8.43,-19.06,0,32.00
p,137.98,3.42,19.53,-5.93,1,9.50
p,143.02,2.64,20.52,0.28,1,9.50
p,147.60,4.68,10.92,14.93,1,9.50
p,149.45,8.83,6.03,14.79,1,9.50
p,150.97,12.22,6.03,12.41,1,9.50
p,152.57,15.16,6.03,9.88,1,9.50
p,154.08,17.31,6.03,7.51,1,9.50
p,155.59,18.88,6.03,5.13,1,9.50
p,157.19,19.82,6.03,1.10,0,32.00
p,158.80,19.00,6.03,-5.56,1,9.50
p,160.31,17.29,6.03,-7.94,1,9.50
p,161.82,14.99,6.03,-10.31,1,9.50
p,163.33,12.10,6.03,-12.68,1,9.50
p,164.83,8.48,6.03,-17.31,0,32.00
p,167.72,3.67,19.40,-13.92,0,32.00
p,173.19,4.49,14.34,16.65,1,9.50
p,176.79,8.34,14.34,14.27,1,9.50
p,180.60,11.79,14.34,11.74,1,9.50
p,184.42,14.56,14.34,9.21,1,9.50
p,188.25,16.65,14.34,6.68,1,9.50
p,192.07,18.08,14.34,4.14,1,9.50
p,195.66,18.79,14.34,1.76,1,9.50
p,199.25,18.92,14.34,-0.61,1,9.50
p,203.06,18.05,14.34,-6.88,0,32.00
p,206.89,15.01,14.34,-15.42,0,32.00
p,210.48,10.07,14.34,-23.44,0,32.00
p,214.33,3.54,19.33,-3.33,1,9.50
p,219.23,2.75,19.81,-2.11,1,9.50
p,224.53,2.53,20.00,-0.64,1,9.50
p,229.55,2.39,20.07,-0.48,1,9.50
p,234.91,2.29,20.12,-0.36,1,9.50
p,239.95,2.21,20.16,-0.24,1,9.50
p,245.24,2.56,19.72,1.23,1,9.50
p,250.18,2.55,19.72,-1.15,1,9.50
p,256.10,2.39,23.96,2.03,1,9.50
p,262.09,2.58,23.96,-0.35,1,9.50
p,268.71,2.45,25.00,1.01,1,9.50
p,275.36,3.23,25.00,4.59,1,9.50
p,281.55,4.26,23.71,6.75,1,9.50
p,286.68,7.21,16.50,15.87,1,9.50
p,291.08,11.08,16.50,13.34,1,9.50
p,295.49,14.28,16.50,10.80,1,9.50
p,299.62,16.67,16.50,8.42,1,9.50
p,304.02,18.55,16.50,5.89,1,9.50
p,308.41,19.76,16.50,3.36,1,9.50
p,312.53,20.29,16.50,0.99,1,9.50
p,316.94,20.19,16.50,-1.55,1,9.50
p,321.06,19.49,16.50,-3.92,1,9.50
p,325.18,18.17,16.50,-7.03,0,32.00
p,329.31,15.35,16.50,-15.03,0,32.00
p,333.71,10.12,16.50,-23.58,0,32.00
p,338.10,4.44,24.76,-7.85,1,9.50
p,344.37,3.15,25.39,-4.78,1,9.50
p,351.03,2.83,25.39,3.61,1,9.50
p,357.10,4.05,22.12,10.35,1,9.50
p,360.84,8.13,4.57,20.87,1,9.50
p,359.97,13.12,-12.76,12.74,1,9.50
p,356.06,14.42,-15.91,-3.12,0,32.00
p,352.08,12.57,-15.91,-11.12,0,32.00
p,350.82,7.49,-15.19,-13.66,0,32.00
p,346.01,7.26,-18.97,2.98,1,9.50
p,342.90,10.04,-5.11,15.13,1,9.50
p,343.18,14.24,5.76,16.75,1,9.50
p,346.11,17.39,12.68,8.86,1,9.50
p,349.48,19.39,12.68,6.33,1,9.50
p,352.66,20.66,12.68,3.95,1,9.50
p,355.83,21.33,12.68,1.58,1,9.50
p,359.20,21.40,12.68,-0.95,1,9.50
p,362.58,20.78,12.68,-3.48,1,9.50
p,365.75,19.59,12.68,-5.86,1,9.50
p,368.92,17.82,12.68,-8.23,1,9.50
p,372.30,15.26,12.68,-10.77,1,9.50
p,375.68,11.62,12.68,-17.40,0,32.00
p,378.86,6.18,12.68,-25.43,0,32.00
p,384.12,3.01,22.65,11.38,1,9.50
p,388.35,7.25,16.31,16.41,1,9.50
p,392.69,11.26,16.31,13.88,1,9.50
p,396.77,14.42,16.31,11.51,1,9.50
p,400.85,16.98,16.31,9.13,1,9.50
p,405.19,19.05,16.31,6.60,1,9.50
p,409.28,20.39,16.31,4.22,1,9.50
p,413.62,21.15,16.31,1.69,1,9.50
p,417.69,21.26,16.31,-0.68,1,9.50
p,422.06,20.15,16.31,-8.11,0,32.00
p,426.13,17.06,16.31,-16.09,0,32.00
p,430.48,11.55,16.31,-24.64,0,32.00
