p,11.22,7.35,0.00,0.00,1,9.50
p,11.22,6.99,0.00,-2.54,1,9.50
p,11.22,5.95,0.00,-5.07,1,9.50
p,11.69,5.12,3.42,-2.00,1,9.50
p,12.78,4.60,4.61,-1.97,1,9.50
p,14.17,4.31,6.20,-0.53,0,32.00
p,15.83,4.40,6.14,0.69,0,9.50
p,17.32,4.60,5.82,0.79,0,9.50
p,18.72,4.77,5.41,0.60,0,9.50
p,20.13,4.81,5.38,-0.37,0,32.00
p,21.58,4.49,6.53,-1.82,0,32.00
p,23.62,3.56,8.71,-4.93,0,32.00
p,26.11,2.41,10.76,-3.22,1,9.50
p,29.01,2.48,9.96,4.12,1,9.50
p,31.03,4.11,6.78,5.90,1,9.50
p,32.74,5.28,6.78,3.52,1,9.50
p,34.43,5.84,6.78,1.15,0,32.00
p,36.24,4.98,8.06,-2.60,1,9.50
p,38.29,4.11,8.19,-4.92,0,32.00
p,40.71,2.33,11.84,-0.89,0,32.00
p,43.34,3.12,8.41,5.43,0,9.50
p,45.22,4.46,7.31,4.53,1,9.50
p,47.17,5.31,7.31,2.00,1,9.50
p,49.13,5.04,7.65,-0.58,1,9.50
p,51.18,4.62,7.67,-2.77,1,9.50
p,53.29,3.51,10.08,-4.76,0,32.00
p,56.32,2.29,12.47,-2.04,1,9.50
p,59.63,2.48,11.75,3.56,1,9.50
p,62.23,4.03,8.03,7.02,1,9.50
p,64.69,6.17,12.21,9.10,1,9.50
p,67.95,8.24,12.21,6.57,1,9.50
p,71.21,9.63,12.21,4.04,1,9.50
p,74.26,10.32,12.21,1.66,1,9.50
p,77.52,10.41,12.21,-0.88,1,9.50
p,80.81,10.07,15.00,0.00,2,0.10
p,84.34,9.81,12.21,-1.97,1,9.50
p,87.59,8.93,12.21,-4.50,1,9.50
p,90.93,7.60,13.60,-2.21,0,32.00
p,94.33,5.98,13.60,-10.22,0,32.00
p,97.86,2.71,18.96,-3.18,0,32.00
p,103.26,2.43,23.05,3.30,0,32.00
p,107.10,5.61,9.12,17.65,0,9.50
p,109.53,9.69,9.12,14.00,1,9.50
p,111.82,12.88,9.12,11.61,1,9.50
p,114.23,15.61,9.12,9.09,1,9.50
p,116.67,17.67,9.12,6.55,1,9.50
p,119.10,19.06,9.12,4.02,1,9.50
p,121.53,19.77,9.12,1.49,1,9.50
p,123.96,19.81,9.12,-1.05,1,9.50
p,126.39,19.17,9.12,-3.58,1,9.50
p,128.67,17.90,9.12,-7.45,0,32.00
p,130.95,14.97,9.12,-15.45,0,32.00
p,133.23,10.32,9.12,-20.08,1,9.50
p,135.95,4.58,18.80,-17.42,0,32.00
p,141.73,4.41,15.64,16.44,0,9.50
p,145.51,7.82,15.16,10.01,0,32.00
p,149.55,9.77,15.16,5.98,1,9.50
p,153.35,10.95,15.16,3.60,1,9.50
p,157.15,11.54,15.16,1.22,1,9.50
